date,effective_date,price_Bangchak,price_PTT,price_Shell
2020-09-24,19 Sep 05:00,,,22.25
2020-09-24,22 Sep 05:00,22.25,22.25,
2020-09-25,19 Sep 05:00,,,22.25
2020-09-25,24 Sep 05:00,21.75,21.75,
2020-09-26,24 Sep 05:00,21.75,21.75,
2020-09-26,25 Sep 05:00,,,21.75
2020-09-27,24 Sep 05:00,21.75,21.75,
2020-09-27,25 Sep 05:00,,,21.75
2020-09-28,24 Sep 05:00,21.75,21.75,
2020-09-28,25 Sep 05:00,,,21.75
2020-09-29,24 Sep 05:00,21.75,21.75,
2020-09-29,25 Sep 05:00,,,21.75
2020-09-30,24 Sep 05:00,21.75,21.75,
2020-09-30,29 Sep 05:00,,,22.35
2020-10-01,29 Sep 05:00,,,22.35
2020-10-01,30 Sep 05:00,22.25,22.25,
2020-10-02,01 Oct 05:00,,,22.15
2020-10-02,30 Sep 05:00,22.25,22.25,
2020-10-03,01 Oct 05:00,,,22.15
2020-10-03,02 Oct 05:00,21.85,21.85,
2020-10-04,02 Oct 05:00,21.85,21.85,
2020-10-04,03 Oct 05:00,,,21.85
2020-10-05,02 Oct 05:00,21.85,21.85,
2020-10-05,03 Oct 05:00,,,21.85
2020-10-06,02 Oct 05:00,21.85,21.85,
2020-10-06,03 Oct 05:00,,,21.85
2020-10-07,02 Oct 05:00,21.85,21.85,
2020-10-07,06 Oct 05:00,,,22.05
2020-10-08,02 Oct 05:00,21.85,21.85,
2020-10-08,06 Oct 05:00,,,22.05
2020-10-09,02 Oct 05:00,21.85,21.85,
2020-10-09,06 Oct 05:00,,,22.05
2020-10-10,02 Oct 05:00,21.85,21.85,
2020-10-10,06 Oct 05:00,,,22.05
2020-10-11,06 Oct 05:00,,,22.05
2020-10-11,10 Oct 05:00,22.05,22.05,
2020-10-12,06 Oct 05:00,,,22.05
2020-10-12,10 Oct 05:00,22.05,22.05,
2020-10-13,06 Oct 05:00,,,22.05
2020-10-13,10 Oct 05:00,22.05,22.05,
2020-10-14,06 Oct 05:00,,,22.05
2020-10-14,10 Oct 05:00,22.05,22.05,
2020-10-15,06 Oct 05:00,,,22.05
2020-10-15,10 Oct 05:00,22.05,22.05,
2020-10-16,06 Oct 05:00,,,22.05
2020-10-16,10 Oct 05:00,22.05,22.05,
2020-10-17,16 Oct 05:00,21.55,21.55,21.55
2020-10-18,16 Oct 05:00,21.55,21.55,21.55
2020-10-19,16 Oct 05:00,21.55,21.55,21.55
2020-10-20,16 Oct 05:00,21.55,21.55,21.55
2020-10-21,20 Oct 05:00,21.55,21.55,21.55
2020-10-22,20 Oct 05:00,21.55,21.55,21.55
2020-10-23,20 Oct 05:00,21.55,21.55,21.55
2020-10-24,20 Oct 05:00,21.55,21.55,21.55
2020-10-25,20 Oct 05:00,21.55,21.55,21.55
2020-10-26,20 Oct 05:00,21.55,21.55,21.55
2020-10-27,20 Oct 05:00,21.55,21.55,21.55
2020-10-28,20 Oct 05:00,21.55,21.55,21.55
2020-10-29,20 Oct 05:00,21.55,21.55,
2020-10-29,28 Oct 05:00,,,21.55
2020-10-30,20 Oct 05:00,21.55,21.55,
2020-10-30,28 Oct 05:00,,,21.55
2020-10-31,30 Oct 05:00,21.15,21.15,21.15
2020-11-01,30 Oct 05:00,21.15,21.15,21.15
2020-11-02,30 Oct 05:00,21.15,21.15,21.15
2020-11-03,30 Oct 05:00,21.15,21.15,21.15
2020-11-04,30 Oct 05:00,21.15,21.15,21.15
2020-11-05,04 Nov 05:00,20.65,20.65,20.65
2020-11-06,05 Nov 05:00,21.05,21.05,21.05
2020-11-07,05 Nov 05:00,21.05,21.05,
2020-11-07,06 Nov 05:00,,,21.45
2020-11-08,07 Nov 05:00,21.35,21.35,21.35
2020-11-09,07 Nov 05:00,21.35,21.35,21.35
2020-11-10,07 Nov 05:00,21.35,21.35,21.35
2020-11-11,10 Nov 05:00,21.35,21.35,21.35
2020-11-12,10 Nov 05:00,21.35,21.35,
2020-11-12,11 Nov 05:00,,,21.95
2020-11-13,11 Nov 05:00,,,21.95
2020-11-13,12 Nov 05:00,21.85,21.85,
2020-11-14,11 Nov 05:00,,,21.95
2020-11-14,12 Nov 05:00,21.85,21.85,
2020-11-15,12 Nov 05:00,21.85,21.85,
2020-11-15,14 Nov 05:00,,,21.85
2020-11-16,12 Nov 05:00,21.85,21.85,
2020-11-16,14 Nov 05:00,,,21.85
2020-11-17,12 Nov 05:00,21.85,21.85,
2020-11-17,14 Nov 05:00,,,21.85
2020-11-18,12 Nov 05:00,21.85,21.85,
2020-11-18,14 Nov 05:00,,,21.85
2020-11-19,12 Nov 05:00,21.85,21.85,
2020-11-19,14 Nov 05:00,,,21.85
2020-11-20,19 Nov 05:00,21.45,21.45,21.45
2020-11-21,19 Nov 05:00,21.45,21.45,
2020-11-21,20 Nov 05:00,,,21.45
2020-11-22,19 Nov 05:00,21.45,21.45,
2020-11-22,20 Nov 05:00,,,21.45
2020-11-23,19 Nov 05:00,21.45,21.45,
2020-11-23,22 Nov 05:00,,,21.45
2020-11-24,19 Nov 05:00,21.45,21.45,
2020-11-24,22 Nov 05:00,,,21.45
2020-11-25,19 Nov 05:00,21.45,21.45,
2020-11-25,24 Nov 05:00,,,21.75
2020-11-26,24 Nov 05:00,,,21.75
2020-11-26,25 Nov 05:00,21.75,21.75,
2020-11-27,25 Nov 05:00,21.75,21.75,
2020-11-27,26 Nov 05:00,,,22.35
2020-11-28,26 Nov 05:00,,,22.35
2020-11-28,27 Nov 05:00,22.35,22.35,
2020-11-29,26 Nov 05:00,,,22.35
2020-11-29,27 Nov 05:00,22.35,22.35,
2020-11-30,26 Nov 05:00,,,22.35
2020-11-30,27 Nov 05:00,22.35,22.35,
2020-12-01,26 Nov 05:00,,,22.35
2020-12-01,27 Nov 05:00,22.35,22.35,
2020-12-02,26 Nov 05:00,,,22.35
2020-12-02,27 Nov 05:00,22.35,22.35,
2020-12-03,26 Nov 05:00,,,22.35
2020-12-03,27 Nov 05:00,22.35,22.35,
2020-12-04,26 Nov 05:00,,,22.35
2020-12-04,27 Nov 05:00,22.35,22.35,
2020-12-05,26 Nov 05:00,,,22.35
2020-12-05,27 Nov 05:00,22.35,22.35,
2020-12-06,05 Dec 05:00,,,22.75
2020-12-06,27 Nov 05:00,22.35,22.35,
2020-12-07,05 Dec 05:00,,,22.75
2020-12-07,27 Nov 05:00,22.35,22.35,
2020-12-08,05 Dec 05:00,,,22.75
2020-12-08,27 Nov 05:00,22.35,22.35,
2020-12-09,08 Dec 05:00,,,22.35
2020-12-09,27 Nov 05:00,22.35,22.35,
2020-12-10,08 Dec 05:00,,,22.35
2020-12-10,27 Nov 05:00,22.35,22.35,
2020-12-11,10 Dec 05:00,,,22.65
2020-12-11,27 Nov 05:00,22.35,22.35,
2020-12-12,11 Dec 05:00,,,22.35
2020-12-12,27 Nov 05:00,22.35,22.35,
2020-12-13,12 Dec 05:00,,,22.75
2020-12-13,27 Nov 05:00,22.35,22.35,
2020-12-14,12 Dec 05:00,,,22.75
2020-12-14,27 Nov 05:00,22.35,22.35,
2020-12-15,12 Dec 05:00,,,22.75
2020-12-15,27 Nov 05:00,22.35,22.35,
2020-12-16,12 Dec 05:00,,,22.75
2020-12-16,15 Dec 05:00,22.75,22.75,
2020-12-17,12 Dec 05:00,,,22.75
2020-12-17,15 Dec 05:00,22.75,22.75,
2020-12-18,12 Dec 05:00,,,22.75
2020-12-18,15 Dec 05:00,22.75,22.75,
2020-12-19,15 Dec 05:00,22.75,22.75,
2020-12-19,18 Dec 05:00,,,23.15
2020-12-20,18 Dec 05:00,,,23.15
2020-12-20,19 Dec 05:00,23.15,23.15,
2020-12-21,18 Dec 05:00,,,23.15
2020-12-21,19 Dec 05:00,23.15,23.15,
2020-12-22,18 Dec 05:00,,,23.15
2020-12-22,19 Dec 05:00,23.15,23.15,
2020-12-23,18 Dec 05:00,,,23.15
2020-12-23,19 Dec 05:00,23.15,23.15,
2020-12-24,18 Dec 05:00,,,23.15
2020-12-24,19 Dec 05:00,23.15,23.15,
2020-12-25,24 Dec 05:00,22.75,22.75,22.75
2020-12-26,24 Dec 05:00,22.75,22.75,
2020-12-26,25 Dec 05:00,,,23.25
2020-12-27,24 Dec 05:00,22.75,22.75,
2020-12-27,25 Dec 05:00,,,23.25
2020-12-28,24 Dec 05:00,22.75,22.75,
2020-12-28,25 Dec 05:00,,,23.25
2020-12-29,24 Dec 05:00,22.75,22.75,
2020-12-29,28 Dec 05:00,,,22.75
2020-12-30,24 Dec 05:00,22.75,22.75,
2020-12-30,28 Dec 05:00,,,22.75
2020-12-31,24 Dec 05:00,22.75,22.75,
2020-12-31,28 Dec 05:00,,,22.75
