date,effective_date,price_Bangchak,price_PTT,price_Shell
2018-05-24,19 May 05:00,30.25,30.25,30.25
2018-05-25,19 May 05:00,30.25,30.25,30.25
2018-05-26,19 May 05:00,30.25,30.25,30.25
2018-05-27,26 May 05:00,29.75,29.75,29.75
2018-05-28,26 May 05:00,29.75,29.75,29.75
2018-05-29,26 May 05:00,29.75,29.75,29.75
2018-05-30,29 May 05:00,29.25,29.25,29.25
2018-05-31,29 May 05:00,29.25,29.25,29.25
2018-06-01,29 May 05:00,29.25,29.25,29.25
2018-06-02,29 May 05:00,29.25,29.25,29.55
2018-06-03,29 May 05:00,29.25,29.25,29.25
2018-06-04,29 May 05:00,29.25,29.25,29.25
2018-06-05,29 May 05:00,29.25,29.25,29.25
2018-06-06,02 Jun 05:00,29.25,29.25,29.25
2018-06-07,29 May 05:00,29.25,29.25,29.25
2018-06-08,29 May 05:00,29.25,29.25,29.25
2018-06-09,29 May 05:00,29.25,29.25,29.25
2018-06-10,02 Jun 05:00,29.25,29.25,29.25
2018-06-11,29 May 05:00,29.25,29.25,29.65
2018-06-12,29 May 05:00,29.25,29.25,29.65
2018-06-13,29 May 05:00,29.25,29.25,29.65
2018-06-14,29 May 05:00,29.25,29.25,29.65
2018-06-15,14 Jun 05:00,29.25,29.25,29.25
2018-06-16,29 May 05:00,29.25,29.25,29.25
2018-06-17,29 May 05:00,29.25,29.25,29.25
2018-06-18,29 May 05:00,29.25,29.25,29.25
2018-06-19,14 Jun 05:00,29.25,29.25,29.25
2018-06-20,29 May 05:00,29.25,29.25,29.25
2018-06-21,29 May 05:00,29.25,29.25,29.25
2018-06-22,29 May 05:00,29.25,29.25,29.25
2018-06-23,29 May 05:00,29.25,29.25,29.25
2018-06-24,14 Jun 05:00,29.25,29.25,29.25
2018-06-25,29 May 05:00,29.25,29.25,29.25
2018-06-26,29 May 05:00,29.25,29.25,29.25
2018-06-27,29 May 05:00,29.25,29.25,29.25
2018-06-28,29 May 05:00,29.25,29.25,29.25
2018-06-29,29 May 05:00,29.25,29.25,29.25
2018-06-30,29 May 05:00,29.25,29.25,29.25
2018-07-01,30 Jun 05:00,29.25,29.25,29.85
2018-07-02,29 May 05:00,29.25,29.25,29.85
2018-07-03,29 May 05:00,29.25,29.25,29.85
2018-07-04,30 Jun 05:00,29.25,29.25,29.85
2018-07-05,30 Jun 05:00,29.25,29.25,29.85
2018-07-06,30 Jun 05:00,29.25,29.25,29.85
2018-07-07,30 Jun 05:00,29.25,29.25,29.85
2018-07-08,30 Jun 05:00,29.65,29.65,29.85
2018-07-09,30 Jun 05:00,29.65,29.65,29.85
2018-07-10,07 Jul 05:00,29.65,29.65,29.85
2018-07-11,30 Jun 05:00,29.65,29.65,29.85
2018-07-12,30 Jun 05:00,29.65,29.65,29.85
2018-07-13,30 Jun 05:00,29.65,29.65,29.85
2018-07-14,10 Jul 05:00,29.65,29.65,29.85
2018-07-15,14 Jul 05:00,29.65,29.65,29.65
2018-07-16,14 Jul 05:00,29.65,29.65,29.65
2018-07-17,14 Jul 05:00,29.65,29.65,29.65
2018-07-18,17 Jul 05:00,29.15,29.15,29.65
2018-07-19,17 Jul 05:00,29.15,29.15,29.35
2018-07-20,18 Jul 05:00,29.15,29.15,29.35
2018-07-21,18 Jul 05:00,29.15,29.15,29.35
2018-07-22,18 Jul 05:00,29.15,29.15,29.35
2018-07-23,17 Jul 05:00,29.15,29.15,29.35
2018-07-24,18 Jul 05:00,29.15,29.15,29.35
2018-07-25,24 Jul 05:00,29.55,29.55,29.75
2018-07-26,24 Jul 05:00,29.55,29.55,29.75
2018-07-27,24 Jul 05:00,29.55,29.55,29.75
2018-07-28,27 Jul 05:00,30.05,30.05,30.25
2018-07-29,27 Jul 05:00,30.05,30.05,30.25
2018-07-30,27 Jul 05:00,30.05,30.05,30.25
2018-07-31,27 Jul 05:00,30.05,30.05,30.25
2018-08-01,27 Jul 05:00,30.05,30.05,30.25
2018-08-02,27 Jul 05:00,30.05,30.05,30.25
2018-08-03,27 Jul 05:00,30.05,30.05,30.25
2018-08-04,27 Jul 05:00,29.65,29.65,30.25
2018-08-05,04 Aug 05:00,29.65,29.65,29.85
2018-08-06,04 Aug 05:00,29.65,29.65,29.85
2018-08-07,04 Aug 05:00,29.65,29.65,29.85
2018-08-08,04 Aug 05:00,29.65,29.65,29.85
2018-08-09,08 Aug 05:00,29.65,29.65,30.25
2018-08-10,08 Aug 05:00,30.05,30.05,30.25
2018-08-11,08 Aug 05:00,30.05,30.05,30.25
2018-08-12,09 Aug 05:00,30.05,30.05,30.25
2018-08-13,09 Aug 05:00,30.05,30.05,30.25
2018-08-14,09 Aug 05:00,30.05,30.05,30.25
2018-08-15,09 Aug 05:00,30.05,30.05,30.25
2018-08-16,15 Aug 05:00,29.75,29.75,30.25
2018-08-17,15 Aug 05:00,29.75,29.75,30.25
2018-08-18,17 Aug 05:00,29.45,29.45,29.85
2018-08-19,18 Aug 05:00,29.75,29.75,29.85
2018-08-20,17 Aug 05:00,29.75,29.75,29.85
2018-08-21,18 Aug 05:00,29.75,29.75,29.85
2018-08-22,21 Aug 05:00,29.75,29.75,29.85
2018-08-23,22 Aug 05:00,29.75,29.75,29.85
2018-08-24,22 Aug 05:00,29.75,29.75,29.85
2018-08-25,22 Aug 05:00,29.75,29.75,30.25
2018-08-26,25 Aug 05:00,30.15,30.15,30.25
2018-08-27,25 Aug 05:00,30.15,30.15,30.25
2018-08-28,25 Aug 05:00,30.15,30.15,30.25
2018-08-29,28 Aug 05:00,30.15,30.15,30.25
2018-08-30,24 Aug 05:00,30.15,30.15,30.25
2018-08-31,28 Aug 05:00,30.15,30.15,30.25
2018-09-01,31 Aug 05:00,30.15,30.15,30.65
2018-09-02,31 Aug 05:00,30.55,30.55,30.65
2018-09-03,01 Sep 05:00,30.55,30.55,30.65
2018-09-04,31 Aug 05:00,30.55,30.55,30.65
2018-09-05,31 Aug 05:00,30.55,30.55,30.65
2018-09-06,31 Aug 05:00,30.55,30.55,30.65
2018-09-07,06 Sep 05:00,30.55,30.55,30.55
2018-09-08,04 Sep 05:00,30.55,30.55,30.55
2018-09-09,06 Sep 05:00,30.55,30.55,30.55
2018-09-10,06 Sep 05:00,30.55,30.55,30.55
2018-09-11,06 Sep 05:00,30.55,30.55,30.55
2018-09-12,06 Sep 05:00,30.55,30.55,30.55
2018-09-13,06 Sep 05:00,30.55,30.55,30.55
2018-09-14,13 Sep 05:00,30.95,30.95,30.95
2018-09-15,13 Sep 05:00,30.95,30.95,30.95
2018-09-16,13 Sep 05:00,30.95,30.95,30.95
2018-09-17,13 Sep 05:00,30.95,30.95,30.95
2018-09-18,13 Sep 05:00,30.95,30.95,30.95
2018-09-19,13 Sep 05:00,30.95,30.95,30.95
2018-09-20,13 Sep 05:00,30.95,30.95,30.95
2018-09-21,20 Sep 07:26,30.65,30.65,30.95
2018-09-22,20 Sep 07:26,30.65,30.65,30.95
2018-09-23,22 Sep 05:00,30.65,30.65,30.65
2018-09-24,22 Sep 05:00,30.65,30.65,30.65
2018-09-25,22 Sep 05:00,30.65,30.65,30.65
2018-09-26,20 Sep 05:00,30.65,30.65,30.65
2018-09-27,26 Sep 05:00,31.15,31.15,31.15
2018-09-28,26 Sep 05:00,31.15,31.15,31.15
2018-09-29,26 Sep 05:00,31.15,31.15,31.15
2018-09-30,26 Sep 05:00,31.15,31.15,31.15
2018-10-01,26 Sep 05:00,31.15,31.15,31.15
2018-10-02,26 Sep 05:00,31.15,31.15,31.15
2018-10-03,02 Oct 05:00,31.55,31.55,31.55
2018-10-04,02 Oct 05:00,31.55,31.55,31.55
2018-10-05,02 Oct 05:00,31.55,31.55,31.55
2018-10-06,05 Oct 05:00,31.95,31.95,31.95
2018-10-07,05 Oct 05:00,31.95,31.95,31.95
2018-10-08,05 Oct 05:00,31.95,31.95,31.95
2018-10-09,05 Oct 05:00,31.95,31.95,31.95
2018-10-10,05 Oct 05:00,31.95,31.95,31.95
2018-10-11,10 Oct 05:00,31.45,31.45,31.45
2018-10-12,10 Oct 05:00,31.45,31.45,31.45
2018-10-13,10 Oct 05:00,31.45,31.45,31.45
2018-10-14,13 Oct 05:00,30.95,30.95,30.95
2018-10-15,13 Oct 05:00,30.95,30.95,30.95
2018-10-16,13 Oct 05:00,30.95,30.95,30.95
2018-10-17,13 Oct 05:00,30.95,30.95,30.95
2018-10-18,13 Oct 05:00,30.95,30.95,30.95
2018-10-19,18 Oct 05:00,30.45,30.45,30.45
2018-10-20,18 Oct 05:00,30.45,30.45,30.45
2018-10-21,20 Oct 05:00,30.15,30.15,30.15
2018-10-22,20 Oct 05:00,30.15,30.15,30.15
2018-10-23,20 Oct 05:00,30.15,30.15,30.15
2018-10-24,20 Oct 05:00,30.15,30.15,30.15
2018-10-25,20 Oct 05:00,30.15,30.15,30.15
2018-10-26,25 Oct 05:00,29.85,29.85,29.85
2018-10-27,25 Oct 05:00,29.85,29.85,29.85
2018-10-28,25 Oct 05:00,29.85,29.85,29.85
2018-10-29,25 Oct 05:00,29.85,29.85,29.85
2018-10-30,25 Oct 05:00,29.85,29.85,29.85
2018-10-31,25 Oct 05:00,29.85,29.85,29.85
2018-11-01,25 Oct 05:00,29.85,29.85,29.85
2018-11-02,25 Oct 05:00,29.85,29.85,29.85
2018-11-03,25 Oct 05:00,29.85,29.85,29.85
2018-11-04,25 Oct 05:00,29.85,29.85,29.85
2018-11-05,25 Oct 05:00,29.85,29.85,29.85
2018-11-06,25 Oct 05:00,29.85,29.85,29.85
2018-11-07,25 Oct 05:00,29.85,29.85,29.85
2018-11-08,07 Nov 00:00,29.45,29.45,29.45
2018-11-09,07 Nov 05:00,29.45,29.45,29.45
2018-11-10,07 Nov 05:00,29.45,29.45,29.45
2018-11-11,10 Nov 05:00,29.15,29.15,29.15
2018-11-12,10 Nov 05:00,29.15,29.15,29.15
2018-11-13,10 Nov 05:00,29.15,29.15,29.15
2018-11-14,10 Nov 05:00,29.15,29.15,29.15
2018-11-15,10 Nov 05:00,29.15,29.15,29.15
2018-11-16,15 Nov 05:00,28.85,28.85,29.15
2018-11-17,16 Nov 05:00,28.85,28.85,28.85
2018-11-18,16 Nov 05:00,28.85,28.85,28.85
2018-11-19,16 Nov 05:00,28.85,28.85,28.85
2018-11-20,16 Nov 05:00,28.85,28.85,28.85
2018-11-21,16 Nov 05:00,28.85,28.85,28.85
2018-11-22,16 Nov 05:00,28.85,28.85,28.85
2018-11-23,22 Nov 05:00,28.55,28.55,28.55
2018-11-24,22 Nov 05:00,28.55,28.55,28.55
2018-11-25,24 Nov 05:00,28.55,28.55,28.55
2018-11-26,24 Nov 05:00,28.55,28.55,28.55
2018-11-27,24 Nov 05:00,28.55,28.55,28.55
2018-11-28,27 Nov 05:00,28.05,28.05,28.55
2018-11-29,28 Nov 05:00,28.05,28.05,28.05
2018-11-30,29 Nov 05:00,28.05,28.05,28.05
2018-12-01,30 Nov 05:00,27.65,27.65,27.65
2018-12-02,30 Nov 14:14,27.65,27.65,27.65
2018-12-03,30 Nov 14:14,27.65,27.65,27.65
2018-12-04,30 Nov 14:14,27.65,27.65,27.65
2018-12-05,04 Dec 05:00,27.95,27.95,27.95
2018-12-06,04 Dec 05:00,27.95,27.95,27.95
2018-12-07,04 Dec 05:00,27.95,27.95,27.95
2018-12-08,07 Dec 05:00,27.45,27.45,27.95
2018-12-09,08 Dec 05:00,27.45,27.45,27.45
2018-12-10,08 Dec 05:00,27.45,27.45,27.45
2018-12-11,07 Dec 05:00,27.45,27.45,27.45
2018-12-12,08 Dec 05:00,27.45,27.45,27.45
2018-12-13,08 Dec 05:00,27.45,27.45,27.45
2018-12-14,13 Dec 05:00,27.45,27.45,27.45
2018-12-15,13 Dec 05:00,27.45,27.45,27.45
2018-12-16,13 Dec 05:00,27.45,27.45,27.45
2018-12-17,13 Dec 05:00,27.45,27.45,27.45
2018-12-18,13 Dec 05:00,27.45,27.45,27.45
2018-12-19,13 Dec 05:00,27.45,27.45,27.45
2018-12-20,13 Dec 05:00,27.45,27.45,27.45
2018-12-21,20 Dec 05:00,27.15,27.15,27.15
2018-12-22,20 Dec 05:00,27.15,27.15,27.15
2018-12-23,20 Dec 05:00,27.15,27.15,27.15
2018-12-24,20 Dec 05:00,27.15,27.15,27.15
2018-12-25,20 Dec 05:00,27.15,27.15,27.15
2018-12-26,25 Dec 05:00,26.15,26.15,26.15
2018-12-27,25 Dec 05:00,26.15,26.15,26.15
2018-12-28,27 Dec 05:00,25.75,25.75,26.15
2018-12-29,28 Dec 05:00,25.75,25.75,25.75
2018-12-30,28 Dec 05:00,25.75,25.75,25.75
2018-12-31,28 Dec 05:00,25.75,25.75,25.75
